wordform,sum_freq,norm_freq,log_freq,sqrt_freq_raw,sqrt_freq,Moby_pron,Rep_P,Rep_O
bard,887,1.971111111,0.09962458751059636,29.782545223670862,7.53346437766426e-05,b/A/rd,_/_/b/a/r/d/_/,_/_/b/a/r/d/_/_/
bare,10665,23.7,0.2933840483250705,103.27148686835103,0.0002612241706369692,b/@/r,_/_/b/E/r/_/_/,_/_/b/a/r/e/_/_/
barf,119,0.264444444,0.05,10.908712114635714,2.7593475810954725e-05,b/&/f,_/_/b/@/r/f/_/,_/_/b/a/r/f/_/_/
barge,1353,3.0066666669999997,0.12698166594928167,36.78314831549904,9.304259775383915e-05,b/A/r/dZ/,_/_/b/a/r/J/_/,_/_/b/a/r/g/e/_/
bark,4102,9.115555556,0.21171006201164203,64.04685784642366,0.00016200587238725234,b/A/rk,_/_/b/a/r/k/_/,_/_/b/a/r/k/_/_/
barn,6802,15.11555556,0.25431699786333156,82.47423840206105,0.00020861774318170107,b/A/rn,_/_/b/a/r/n/_/,_/_/b/a/r/n/_/_/
baron,2720,6.044444444,0.17860648781276142,52.15361924162119,0.00013192204688091858,bAr/O/N,_/b/r/a/_/_/_/,_/_/b/a/r/o/n/_/
barque,32,0.07111111099999999,0.05,5.656854249492381,1.4308955013125946e-05,b/A/rk,_/_/b/a/r/k/_/,_/_/b/a/r/q/u/e/
barred,2813,6.251111111,0.1812519029506415,53.03772242470448,0.00013415837684731916,b/A/rd,_/_/b/a/r/d/_/,_/_/b/a/r/r/e/d/
base,42456,94.34666667,0.4169583794990145,206.04853797103246,0.0005211976710576283,b/eI/s,_/_/b/e/s/_/_/,_/_/b/a/s/e/_/_/
bash,1192,2.648888889,0.11842415803312793,34.52535300326414,8.733152758537671e-05,b/&/S/,_/_/b/@/S/_/_/,_/_/b/a/s/h/_/_/
bask,439,0.975555556,0.0622895800941081,20.952326839756964,5.299869661610901e-05,b/&/sk,_/_/b/@/s/k/_/,_/_/b/a/s/k/_/_/
basque,910,2.022222222,0.1011850437558804,30.166206257996713,7.63051104420955e-05,b/&/sk,_/_/b/@/s/k/_/,_/_/b/a/s/q/u/e/
bass,8751,19.44666667,0.276094335499748,93.5467797414748,0.00023662562334245756,b/&/s,_/_/b/@/s/_/_/,_/_/b/a/s/s/_/_/
bast,22,0.048888889000000005,0.05,4.69041575982343,1.1864358730153422e-05,b/&/st,_/_/b/@/s/t/_/,_/_/b/a/s/t/_/_/
baste,271,0.6022222220000001,0.05,16.46207763315433,4.164065713669921e-05,b/eI/st,_/_/b/e/s/t/_/,_/_/b/a/s/t/e/_/
bat,6641,14.75777778,0.2522630079805676,81.49233092751734,0.00020613401825957518,b/&/t,_/_/b/@/t/_/_/,_/_/b/a/t/_/_/_/
batch,2597,5.771111111000001,0.17498593325519465,50.96076922496363,0.0001289047449542707,b/&/tS/,_/_/b/@/C/_/_/,_/_/b/a/t/c/h/_/
bath,6435,14.3,0.24956582778169087,80.21845174272562,0.00020291175388022017,b/&/T/,_/_/b/@/T/_/_/,_/_/b/a/t/h/_/_/
bathe,1004,2.231111111,0.10729952410839126,31.68595903550972,8.014930956150152e-05,b/eI/D/,_/_/b/e/D/_/_/,_/_/b/a/t/h/e/_/
baths,1826,4.057777778,0.14829540558659088,42.731721238442994,0.00010808945217020354,b/&/D/z,_/_/b/@/T/z/_/,_/_/b/a/t/h/s/_/
bats,3398,7.551111111,0.19633887191857494,58.29236656715869,0.00014744994550513108,b/&/ts,_/_/b/@/t/s/_/,_/_/b/a/t/s/_/_/
batt,99,0.22,0.05,9.9498743710662,2.51681055375639e-05,b/&/t,_/_/b/@/t/_/_/,_/_/b/a/t/t/_/_/
baud,67,0.148888889,0.05,8.18535277187245,2.0704766185163566e-05,b/O/d,_/_/b/a/d/_/_/,_/_/b/a/u/d/_/_/
bawd,30,0.066666667,0.05,5.477225575051661,1.385458611686698e-05,b/O/d,_/_/b/a/d/_/_/,_/_/b/a/w/d/_/_/
bawl,95,0.21111111100000002,0.05,9.746794344808963,2.4654416686549226e-05,b/O/l,_/_/b/a/l/_/_/,_/_/b/a/w/l/_/_/
bay,36297,80.66,0.40278184692819474,190.51771571168914,0.00048191261487189746,b/eI/,_/_/b/e/_/_/_/,_/_/b/a/y/_/_/_/
be,2118716,4708.257778,0.7737402315687302,1000.0,0.00252948978036865,b/i/,_/_/b/i/_/_/_/,_/_/b/e/_/_/_/_/
beach,34003,75.56222222,0.3968844828200783,184.39902385858773,0.00046643544636025254,b/i/tS/,_/_/b/i/C/_/_/,_/_/b/e/a/c/h/_/
bead,1320,2.933333333,0.1252916630279655,36.3318042491699,9.190092755062955e-05,b/i/d,_/_/b/i/d/_/_/,_/_/b/e/a/d/_/_/
beak,1095,2.433333333,0.11285335237253606,33.090784215548595,8.370280049761441e-05,b/i/k,_/_/b/i/k/_/_/,_/_/b/e/a/k/_/_/
beaked,86,0.19111111100000003,0.05,9.273618495495704,2.345752321139408e-05,b/i/kt,_/_/b/i/k/t/_/,_/_/b/e/a/k/e/d/
beam,6127,13.61555556,0.245378749298795,78.27515570089912,0.0001979962064021892,b/i/m,_/_/b/i/m/_/_/,_/_/b/e/a/m/_/_/
bean,5834,12.96444444,0.2412094581901682,76.38062581571324,0.00019320401241900855,b/i/n,_/_/b/i/n/_/_/,_/_/b/e/a/n/_/_/
bear,27053,60.11777778,0.37627214381835516,164.47796204963143,0.00041604532410040535,b/@/r,_/_/b/E/r/_/_/,_/_/b/e/a/r/_/_/
beard,5819,12.93111111,0.2409908139343941,76.28237017817419,0.0001929554757879899,b/i/rd,_/_/b/i/r/d/_/,_/_/b/e/a/r/d/_/
beast,5284,11.74222222,0.23282976458281915,72.69112738154499,0.0001838714638350938,b/i/st,_/_/b/i/s/t/_/,_/_/b/e/a/s/t/_/
beat,40519,90.04222222,0.41273199999561766,201.29331831931233,0.0005091693915451941,b/i/t,_/_/b/i/t/_/_/,_/_/b/e/a/t/_/_/
beau,1459,3.242222222,0.1322081564444076,38.19685850956856,9.661856324214097e-05,b/oU/,_/_/b/o/_/_/_/,_/_/b/e/a/u/_/_/
beaus,43,0.095555556,0.05,6.557438524302,1.6586973732617592e-05,b/oU/z,_/_/b/o/z/_/_/,_/_/b/e/a/u/s/_/
beaut,51,0.11333333300000001,0.05,7.14142842854285,1.806417022723329e-05,b/j/u/t,_/_/b/W/t/_/_/,_/_/b/e/a/u/t/_/
beaux,119,0.264444444,0.05,10.908712114635714,2.7593475810954725e-05,b/oU/z,_/_/b/o/z/_/_/,_/_/b/e/a/u/x/_/
beck,194,0.431111111,0.05,13.92838827718412,3.523171580414374e-05,b/E/k,_/_/b/E/k/_/_/,_/_/b/e/c/k/_/_/
bed,60817,135.1488889,0.44954912466806035,246.61102976144437,0.0006238000795077626,b/E/d,_/_/b/E/d/_/_/,_/_/b/e/d/_/_/_/
beds,8006,17.79111111,0.2683694606783583,89.47625383307015,0.00022632926965642219,b/E/dz,_/_/b/E/d/z/_/,_/_/b/e/d/s/_/_/
bee,3642,8.093333333,0.20196358363724673,60.34898507845845,0.0001526521410115808,b/i/,_/_/b/i/_/_/_/,_/_/b/e/e/_/_/_/
beech,634,1.408888889,0.08043311144122804,25.179356624028344,6.369092525673737e-05,b/i/tS/,_/_/b/i/C/_/_/,_/_/b/e/e/c/h/_/
beef,9843,21.87333333,0.28635488771415984,99.21189444819608,0.0002509554730977252,b/i/f,_/_/b/i/f/_/_/,_/_/b/e/e/f/_/_/
been,900765,2001.7,0.6955148683635424,949.0864028106187,0.0024007043565963037,b/I/n,_/_/b/E/n/_/_/,_/_/b/e/e/n/_/_/
beep,975,2.166666667,0.10545635493830399,31.22498999199199,7.898329307685711e-05,b/i/p,_/_/b/i/p/_/_/,_/_/b/e/e/p/_/_/
beer,19829,44.06444444,0.34839490337102147,140.81548210335396,0.00035619132289811835,b/i/r,_/_/b/i/r/_/_/,_/_/b/e/e/r/_/_/
beers,2765,6.1444444439999995,0.17989608174614863,52.583267300539625,0.000133008837255108,b/i/rz,_/_/b/i/r/z/_/,_/_/b/e/e/r/s/_/
beet,754,1.675555556,0.09003856975495039,27.459060435491963,6.945741275010205e-05,b/i/t,_/_/b/i/t/_/_/,_/_/b/e/e/t/_/_/
beg,3225,7.166666667,0.19213038683977948,56.789083458002736,0.00014364740624352027,b/E/g,_/_/b/E/g/_/_/,_/_/b/e/g/_/_/_/
beige,1512,3.36,0.1347135388152343,38.88444419044716,9.835780419505122e-05,b/eI/Z/,_/_/b/e/B/_/_/,_/_/b/e/i/g/e/_/
belch,209,0.464444444,0.05,14.45683229480096,3.656840954620249e-05,b/E/l/tS/,_/_/b/E/l/C/_/,_/_/b/e/l/c/h/_/
bell,9238,20.52888889,0.2808129057822978,96.11451503285026,0.00024312068352068373,b/E/l,_/_/b/E/l/_/_/,_/_/b/e/l/l/_/_/
belle,401,0.891111111,0.058292916552492226,20.024984394500787,5.065299337793144e-05,b/E/l,_/_/b/E/l/_/_/,_/_/b/e/l/l/e/_/
belt,12908,28.68444444,0.3102013660371038,113.61337949379025,0.00028738388234268757,b/E/lt,_/_/b/E/l/t/_/,_/_/b/e/l/t/_/_/
bench,11316,25.14666667,0.2985914058197644,106.3766891757776,0.0002690787481395818,b/E/n/tS/,_/_/b/E/n/C/_/,_/_/b/e/n/c/h/_/
bend,7952,17.67111111,0.26778334495216594,89.17398723843182,0.00022556468939433772,b/E/nd,_/_/b/E/n/d/_/,_/_/b/e/n/d/_/_/
bent,11461,25.46888889,0.2997119808294916,107.05606008068857,0.0002707972099006339,b/E/nt,_/_/b/E/n/t/_/,_/_/b/e/n/t/_/_/
berm,248,0.551111111,0.05,15.748015748023622,3.983444489571032e-05,b/@/rm,_/_/b/^/r/m/_/,_/_/b/e/r/m/_/_/
berth,1515,3.366666667,0.13485332190570443,38.92300091205713,9.845533302832815e-05,b/@/r/T/,_/_/b/^/r/T/_/,_/_/b/e/r/t/h/_/
best,192300,427.33333330000005,0.5544083501990987,438.52023898561396,0.0011092324629989286,b/E/st,_/_/b/E/s/t/_/,_/_/b/e/s/t/_/_/
bet,16265,36.14444444,0.33071216038267504,127.534309109353,0.00032259673153848487,b/E/t,_/_/b/E/t/_/_/,_/_/b/e/t/_/_/_/
bey,43,0.095555556,0.05,6.557438524302,1.6586973732617592e-05,b/eI/,_/_/b/e/_/_/_/,_/_/b/e/y/_/_/_/
bib,348,0.773333333,0.05240991442007574,18.65475810617763,4.718701998482555e-05,b/I/b,_/_/b/I/b/_/_/,_/_/b/i/b/_/_/_/
bid,9295,20.65555556,0.28134960435496287,96.41058033224361,0.000243869577669821,b/I/d,_/_/b/I/d/_/_/,_/_/b/i/d/_/_/_/
bide,176,0.391111111,0.05,13.2664991614216,3.35574740500852e-05,b/aI/d,_/_/b/Y/d/_/_/,_/_/b/i/d/e/_/_/
bier,144,0.32,0.05,12.0,3.03538773644238e-05,b/i/r,_/_/b/i/r/_/_/,_/_/b/i/e/r/_/_/
biff,37,0.082222222,0.05,6.082762530298219,1.5386285656798696e-05,b/I/f,_/_/b/I/f/_/_/,_/_/b/i/f/f/_/_/
big,208010,462.2444444,0.5615767252638654,456.08113313313015,0.0011536525652792065,b/I/g,_/_/b/I/g/_/_/,_/_/b/i/g/_/_/_/
bight,59,0.131111111,0.05,7.681145747868608,1.9429379670755755e-05,b/aI/t,_/_/b/Y/t/_/_/,_/_/b/i/g/h/t/_/
bike,15667,34.81555556,0.32737907796464105,125.1678872554778,0.0003166108916430665,b/aI/k,_/_/b/Y/k/_/_/,_/_/b/i/k/e/_/_/
bile,693,1.54,0.08528183708771066,26.324893162176366,6.658854822302167e-05,b/aI/l,_/_/b/Y/l/_/_/,_/_/b/i/l/e/_/_/
bilge,235,0.522222222,0.05,15.329709716755891,3.877634406455202e-05,b/I/l/dZ/,_/_/b/I/l/J/_/,_/_/b/i/l/g/e/_/
bilk,38,0.08444444400000001,0.05,6.164414002968976,1.5592822222471426e-05,b/I/lk,_/_/b/I/l/k/_/,_/_/b/i/l/k/_/_/
bill,47367,105.26,0.42687289387094934,217.63961036539283,0.0005505171702226761,b/I/l,_/_/b/I/l/_/_/,_/_/b/i/l/l/_/_/
bind,2366,5.257777778,0.1677730128788944,48.641546028061235,0.00012303829357931218,b/aI/nd,_/_/b/Y/n/d/_/,_/_/b/i/n/d/_/_/
binge,1320,2.933333333,0.1252916630279655,36.3318042491699,9.190092755062955e-05,b/I/n/dZ/,_/_/b/I/n/J/_/,_/_/b/i/n/g/e/_/
birch,1132,2.515555556,0.11501850389439099,33.645207682521445,8.510520899131879e-05,b/@/r/tS/,_/_/b/^/r/C/_/,_/_/b/i/r/c/h/_/
bird,18404,40.89777778,0.34172901606004225,135.66134305689297,0.0003431539808534963,b/@/rd,_/_/b/^/r/d/_/,_/_/b/i/r/d/_/_/
birth,26011,57.80222222,0.37273858969280665,161.2792609110049,0.000407954242259796,b/@/r/T/,_/_/b/^/r/T/_/,_/_/b/i/r/t/h/_/
bis,420,0.933333333,0.06031307089889162,20.493901531919196,5.183911448487103e-05,b/I/s,_/_/b/I/s/_/_/,_/_/b/i/s/_/_/_/
bisque,241,0.535555556,0.05,15.524174696260024,3.9268241242847324e-05,b/I/sk,_/_/b/I/s/k/_/,_/_/b/i/s/q/u/e/
bit,83091,184.6466667,0.47791920604557464,288.25509535826075,0.0007291383178479112,b/I/t,_/_/b/I/t/_/_/,_/_/b/i/t/_/_/_/
