wordform,sum_freq,norm_freq,log_freq,sqrt_freq_raw,sqrt_freq,Moby_pron,Rep_P,Rep_O
chink,298,0.662222222,0.05,17.26267650163207,3.7343711694700424e-05,/tS/I/N/k,_/_/C/I/G/k/_/,_/c/h/i/n/k/_/_/
chink,23,0.051111110999999994,0.05,4.795831523312719,1.0374645538078293e-05,/tS/I/N/k,_/_/C/I/G/k/_/,_/c/h/i/n/k/_/_/
fries,2858,6.351111111,0.18250499223007552,53.46026561849464,0.00011564862182237052,fr/aI/z,_/f/r/a/j/z/_/,_/f/r/i/e/s/_/_/
fry,1512,3.36,0.1347135388152343,38.88444419044716,8.411728465857786e-05,fr/aI/,_/f/r/a/j/_/_/,_/f/r/y/_/_/_/_/
fried,756,1.68,0.09019041709468499,27.49545416973504,5.9479902397079544e-05,fr/aI/d,_/f/r/a/j/d/_/,_/f/r/i/e/d/_/_/
fry,381,0.846666667,0.056117118181189224,19.519221295943137,4.222521186166252e-05,fr/aI/,_/f/r/a/j/_/_/,_/f/r/y/_/_/_/_/
spit,2425,5.3888888889999995,0.16967003835863936,49.24428900898052,0.00010652835504320619,sp/I/t,_/s/p/I/t/_/_/,_/s/p/i/t/_/_/_/
spit,1322,2.937777778,0.12539498096303553,36.359317925395686,7.865477209710554e-05,sp/I/t,_/s/p/I/t/_/_/,_/s/p/i/t/_/_/_/
spat,1569,3.4866666669999997,0.13733357046668604,39.61060464067672,8.568816079096107e-05,sp/&/t,_/s/p/@/t/_/_/,_/s/p/a/t/_/_/_/
barque,32,0.07111111099999999,0.05,5.656854249492381,1.2237264260383512e-05,b/A/rk,_/_/b/a/r/k/_/,_/_/b/a/r/q/u/e/
spic,69,0.15333333300000002,0.05,8.306623862918075,1.796941318246936e-05,sp/I/k,_/s/p/I/k/_/_/,_/s/p/i/c/_/_/_/
spin,4938,10.97333333,0.227135632333259,70.27090436304346,0.00015201445690135379,sp/I/n,_/s/p/I/n/_/_/,_/s/p/i/n/_/_/_/
spin,3373,7.495555556,0.19574254592890292,58.077534382926416,0.00012563698912680237,sp/I/n,_/s/p/I/n/_/_/,_/s/p/i/n/_/_/_/
spun,4186,9.302222222000001,0.21338294119384227,64.69930447848725,0.00013996162026577055,sp/@/n,_/s/p/^/n/_/_/,_/s/p/u/n/_/_/_/
hone,612,1.36,0.07855724308458509,24.73863375370596,5.351617442010443e-05,h/oU/n,_/_/h/o/n/_/_/,_/_/h/o/n/e/_/_/
hone,62,0.13777777800000002,0.05,7.874007874011811,1.70335509618742e-05,h/oU/n,_/_/h/o/n/_/_/,_/_/h/o/n/e/_/_/
honk,248,0.551111111,0.05,15.748015748023622,3.40671019237484e-05,h/A/N/k,_/_/h/a/G/k/_/,_/_/h/o/n/k/_/_/
honk,97,0.215555556,0.05,9.848857801796104,2.1305671008641236e-05,h/A/N/k,_/_/h/a/G/k/_/,_/_/h/o/n/k/_/_/
split,9858,21.90666667,0.2864881162634673,99.2874614440313,0.00021478490515152996,spl/I/t,s/p/l/I/t/_/_/,s/p/l/i/t/_/_/_/
split,2954,6.564444443999999,0.18512222940259454,54.35071296680477,0.00011757489374500431,spl/I/t,s/p/l/I/t/_/_/,s/p/l/i/t/_/_/_/
split,2854,6.342222222,0.18239429891773357,53.422841556772326,0.00011556766372926887,spl/I/t,s/p/l/I/t/_/_/,s/p/l/i/t/_/_/_/
boiled,1031,2.2911111109999998,0.10898282629884878,32.109188716004645,6.946062425764863e-05,b/Oi/ld,_/_/b/o/j/l/d/,_/_/b/o/i/l/e/d/
plaque,2257,5.015555556,0.16416139305996647,47.50789408087881,0.0001027720759067096,pl/&/k,_/p/l/@/k/_/_/,_/p/l/a/q/u/e/_/
hah,612,1.36,0.07855724308458509,24.73863375370596,5.351617442010443e-05,h/A/,_/_/h/a/_/_/_/,_/_/h/a/h/_/_/_/
ham,3701,8.224444444,0.20327327301902998,60.83584469702052,0.0001316039401453371,h/&/m,_/_/h/@/m/_/_/,_/_/h/a/m/_/_/_/
ham,88,0.19555555600000002,0.05,9.38083151964686,2.0293207006059047e-05,h/&/m,_/_/h/@/m/_/_/,_/_/h/a/m/_/_/_/
hag,277,0.615555556,0.05,16.64331697709324,3.6003874067692927e-05,h/&/g,_/_/h/@/g/_/_/,_/_/h/a/g/_/_/_/
hay,3077,6.8377777779999995,0.18836972813012098,55.47071299343465,0.00011999774851428466,h/eI/,_/_/h/e/j/_/_/,_/_/h/a/y/_/_/_/
hat,16255,36.12222222,0.33065740993148773,127.49509794497983,0.00027580544533142273,h/&/t,_/_/h/@/t/_/_/,_/_/h/a/t/_/_/_/
haw,104,0.231111111,0.05,10.198039027185569,2.206104188110783e-05,h/O/,_/_/h/a/_/_/_/,_/_/h/a/w/_/_/_/
haw,45,0.1,0.05,6.708203932499369,1.451161027207039e-05,h/O/,_/_/h/a/_/_/_/,_/_/h/a/w/_/_/_/
flub,36,0.08,0.05,6.0,1.2979578812533443e-05,fl/@/b,_/f/l/^/b/_/_/,_/f/l/u/b/_/_/_/
flub,20,0.04444444400000001,0.05,4.47213595499958,9.674406848046927e-06,fl/@/b,_/f/l/^/b/_/_/,_/f/l/u/b/_/_/_/
crowd,28888,64.19555556,0.3821812184979073,169.96470221784287,0.0003676783746308782,kr/AU/d,_/k/r/a/w/d/_/,_/c/r/o/w/d/_/_/
crowd,1218,2.706666667,0.11986146147849147,34.899856733230294,7.549757350251476e-05,kr/AU/d,_/k/r/a/w/d/_/,_/c/r/o/w/d/_/_/
czech,3015,6.7,0.1867471865612952,54.909015653169384,0.00011878264936482408,/tS/E/k,_/_/C/E/k/_/_/,_/c/z/e/c/h/_/_/
czech,53,0.11777777800000001,0.05,7.280109889280518,1.5748793345303435e-05,/tS/E/k,_/_/C/E/k/_/_/,_/c/z/e/c/h/_/_/
crown,7943,17.65111111,0.26768529289239085,89.12350980521357,0.00019279760326106112,kr/AU/n,_/k/r/a/w/n/_/,_/c/r/o/w/n/_/_/
crowned,1010,2.244444444,0.10767627690463896,31.78049716414141,6.874957794057817e-05,kr/AU/nd,_/k/r/a/w/n/d/,_/c/r/o/w/n/e/d/
crown,264,0.586666667,0.05,16.24807680927192,3.514886558300697e-05,kr/AU/n,_/k/r/a/w/n/_/,_/c/r/o/w/n/_/_/
